id;rif_contrat;id_modalidad;id_sub_modalidad;fec_inicio_cont;fec_fin_cont;nro_procedimiento;nro_contrato;id_estado_contrato;descr_contrato;bienes;servicios;obras;monto;dolar;euro;petros;bolivares;calidad;responsabilidad;conocimiento;oportunidad;total_calif;calificacion;notf_cont;fecha_not;medio;nro_oc_os;fileimagen;id_usuario;fecha_evaluacion
11318;J304798350;1;0;2010-11-11;2010-11-25;992164;992164;14;EQUIPO DE OFICINA;;;;6051.25;;;;;;;;;100;EXCELENTE;S;2010-11-11;OFICIO;ULA/CC/CA/0010/2010;;1;2010-12-14
11319;J309653920;5;0;2010-05-01;2010-05-31;OC012662;OC012662;11;HELADOS CHUPIS PARA LA RED COMERCIAL DE MERCAL FALCON;;;;72240.00;;;;;;;;;80;BUENO;S;2010-04-30;EMAIL;latinven.3@gmail.com;;1;2010-12-14
11320;J293529387;4;0;2010-08-19;2010-10-19;CP-GOB-MERIDA-INMIVI-LAEE-VIAL-10-091;IN-10-OBR-132;14;ASFALTO DEL CASCO URBANO DE LA PQUIA DE LA MESA BOLIVAR. MUNICIPIO ANTONIO PINTO SALINAS DEL ESTADO MÃÂRIDA.;;;;490000.00;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;INMIVI/PRE/2401/2010;;1;2010-12-14
11321;J308354015;5;0;2010-11-08;2010-11-25;OC031565;OC031565;21;ADQUISICION DE ATUN EN ACEITE PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;237081.60;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0293-4315868;;1;2010-12-14
11322;J306670475;5;0;2010-02-08;2010-02-21;OC003344;OC003344;18;"ADQUISICION DE GRANOLA PARA LA RED COMERCIAL
";;;;41717.00;;;;;;;;;86;MUY BUENO;S;2010-02-08;EMAIL;deliciosagranola@cantv.net;;1;2010-12-14
11323;J314376306;4;0;2010-05-03;2010-06-14;17;058-5;1;MATERIALES, SUMINISTROS Y MERCANCIA;;;;5729.92;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;672;;1;2010-12-14
11324;J309803719;5;0;2010-11-08;2010-11-25;OC031576;OC031576;21;ADQUISICION DE  JAMON ENDIABLADO PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;166790.40;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0212-959.77.85;;1;2010-12-14
11325;J313344613;5;0;2010-02-09;2010-02-13;OC003438;OC003438;18;"ADQUISICION DE FRUTAS, VERDURAS Y GRANOS BASICOS PARA LA RED SOCIAL
";;;;66063.00;;;;;;;;;87;MUY BUENO;S;2010-02-09;EMAIL;marienj@hotmail.com ;;1;2010-12-14
11326;J305882665;3;0;2010-05-28;2010-08-28;CC-GOB-MERIDA-INMIVI-PDVSA-EQUI-10-028;IN-10-OBR-072;14;AMPLLIACIÃÂN DE 1*10 A 2*10 MVA SUB-ESTACIÃÂN ELECTRICA EL BOSUE. MUNICIPIO ALBERTO ADRIANI DEL ESTADO MÃÂRIDA.;;;;1454841.79;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;INMIVI/PRE/2402/2010;;1;2010-12-14
11327;J312309431;1;0;2009-04-20;2009-06-18;CAOT-09-004;4500199859;17;ADQUSICION DE CABLES Y CONDUCTORES;;;;1719405.00;;;;;;;;;96;EXCELENTE;S;2010-06-03;OFICIO;EVAL-ALM-2010-00001;;1;2010-12-14
11328;J312545720;5;0;2010-05-01;2010-05-31;OC012654;OC012654;11;PAPELON Y PAPELON GRANULADO PARA LA RED COMERCIAL DE MERCAL FALCON;;;;97128.00;;;;;;;;;80;BUENO;S;2010-04-29;FAX;2123631969;;1;2010-12-14
11329;J315404672;5;0;2010-02-09;2010-02-13;OC003439;OC003439;18;"ADQUISICION DE FRUTAS, VERDURAS Y GRANOS BASICOS PARA LA RED SOCIAL
";;;;70776.00;;;;;;;;;87;MUY BUENO;S;2010-02-09;EMAIL;marienj@hotmail.com;;1;2010-12-14
11330;J305354898;5;0;2010-05-01;2010-05-31;OC012613;OC012613;11;GALLETAS DULCES VARIAS PARA LA RED COMERCIAL DE MERCAL FALCON;;;;292884.48;;;;;;;;;80;BUENO;S;2010-04-30;OTRO;PERSONALMENTE;;1;2010-12-14
11331;J001708936;1;0;2008-09-30;2010-01-19;CAAF-09-024;4500205027;17;CONJUNTO DE ACOMETIDAS BIFASICAS;;;;1924900.32;;;;;;;;;80;BUENO;S;2010-09-21;OFICIO;EVAL-ALM-2010-00003;;1;2010-12-14
11332;J314666657;5;0;2010-02-09;2010-02-13;OC003442;OC003442;18;"ADQUISICION DE FRUTAS, VERDURAS Y GRANOS BASICOS PARA LA RED SOCIAL
";;;;71119.00;;;;;;;;;87;MUY BUENO;S;2010-02-09;EMAIL;marienj@hotmail.com;;1;2010-12-14
11333;J305354898;5;0;2010-05-01;2010-05-31;OC012616;OC012616;11;GALLETAS DULCES VARIAS PARA LA RED COMERCIAL DE MERCAL FALCON;;;;71635.20;;;;;;;;;80;BUENO;S;2010-04-30;OTRO;PERSONALMENTE;;1;2010-12-14
11334;J303088880;5;0;2010-11-08;2010-11-25;OC031581;OC031581;21;ADQUISICION DE CARNE DE ALMUERZO  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;307641.60;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0212-9598858;;1;2010-12-14
11335;J314376306;4;0;2010-04-20;2010-06-14;14;047-4-A;1;MATERIALES, SUMINISTROS Y MERCANCIAS;;;;56565.92;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;672;;1;2010-12-14
11336;J311037438;5;0;2010-05-03;2010-05-21;OC010690;OC010690;11;ATOL DE AVENA, MAICENA Y FORORO PARA LA RED COMERCIAL DE MERCAL FALCON;;;;112089.60;;;;;;;;;80;BUENO;S;2010-05-03;OTRO;PERSONALMENTE;;1;2010-12-14
11337;J314751999;5;0;2010-11-30;2010-12-01;992176;992176;13;REACTIVOS Y MATERIAL DE LABORATORIO;;;;2752.50;;;;;;;;;100;EXCELENTE;S;2010-11-30;OFICIO;CO-128/2010;;1;2010-12-14
11338;J296804117;5;0;2010-11-08;2010-11-25;OC031698;OC031698;21;ADQUISICION DE SARDINAS PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;69600.00;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0261-7551122;;1;2010-12-14
11339;J312309431;4;0;2008-09-15;2008-09-25;CPOT-08-025;OC 55276 / 4500194925;17;ADQUSICION DE CABLES;;;;230977.50;;;;;;;;;96;EXCELENTE;S;2010-06-03;OFICIO;EVAL-ALM-2010-00001;;1;2010-12-14
11340;J304798350;1;0;2010-11-11;2010-11-30;992166;992166;14;MOBILIARIO DE OFICINA;;;;20151.95;;;;;;;;;100;EXCELENTE;S;2010-11-11;OFICIO;ULA/CC/CA/0010/2010;;1;2010-12-14
11341;J314376306;4;0;2010-04-23;2010-06-14;15;054-4;1;MATERIALES,SUMINISTROS Y MERCANCIAS;;;;114583.80;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;672;;1;2010-12-14
11342;J090178155;4;0;2010-07-13;2010-07-26;18132-2000-001;18133-0000-001-2010;6;MEJORAS EN CONSULTORIO MEDICO ZONA III BARINAS;;;;2951338.00;;;;;;;;;93;EXCELENTE;S;2010-09-15;EMAIL;calagricola@gmail.com;;1;2010-12-14
11343;J306084754;5;0;2010-11-08;2010-11-25;OC031707;OC031707;21;ADQUISICION DE BEBIDA INSTANTANEA,SALSA PARA PASTAPASTA DE TOMATE, GELATINA  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;313477.26;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0241-0241- 8686534;;1;2010-12-14
11344;J312309431;2;0;2008-05-16;2008-08-04;LGDC-08-003;OC 53590 / 4500195633;17;ADQUSICION DE MATERIALES PARA LA NORMALIZACION Y ADECUACIÃÂN DE PUNTOS DE MEDICION INDIRECTA;;;;442540.00;;;;;;;;;96;EXCELENTE;S;2010-06-03;OFICIO;EVAL-ALM-2010-00001;;1;2010-12-14
11345;J294895441;4;0;2010-05-28;2010-06-08;100553-100554-100555-100556-100557-100570-100620;100553-100554-100555-100556-100557-100570-100620;5;SUMINISTRODE REFRIGERIOS, DESAYUNOS Y ALMUERZOS.;;;;29512.00;;;;;;;;;100;EXCELENTE;S;2010-05-24;OTRO;0243-2693677;;1;2010-12-14
11346;J090050493;5;0;2010-05-01;2010-05-31;OC008185;OC008185;11;HARINA Y CREMA DE ARROZ PARA LA RED COMERCIAL DE MERCAL FALCON;;;;88404.00;;;;;;;;;1;DEFICIENTE;S;2010-05-12;OTRO;PERSONALMENTE;;1;2010-12-14
11347;J293842395;5;0;2010-11-08;2010-11-25;OC031713;OC031713;21;ADQUISICION DE BEBIDA ACHOCOLATADA PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;72192.00;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0414-6973125;;1;2010-12-14
11348;J314376306;4;0;2010-04-23;2010-06-14;16;052-4;1;MATERIALES, SUMINISTROS Y MERCANCIAS;;;;40279.68;;;;;;;;;100;EXCELENTE;S;2010-12-14;OFICIO;672;;1;2010-12-14
11349;J307141786;4;0;2010-11-11;2010-11-26;992167;992167;14;MOBILIARIO DE OFICINA;;;;13658.20;;;;;;;;;100;EXCELENTE;S;2010-11-11;OFICIO;ULA/CC/CA/0011/2010;;1;2010-12-14
11350;J312309431;3;0;2008-04-21;2008-07-14;LSDC-08-022;OC 53260;17;ADQUISICION DE CABLE CONCENTRICO;;;;367850.00;;;;;;;;;96;EXCELENTE;S;2010-06-03;OFICIO;EVAL-ALM-2010-00001;;1;2010-12-14
11351;J294895441;4;0;2010-06-09;2010-06-18;100632-100638-100655-100662-100681-100682;00632-100638-100655-100662-100681-100682;5;SUMINISTRO DE DESAYUNOS, ALMUERZOS, REFRIGERIOS;;;;19297.60;;;;;;;;;100;EXCELENTE;S;2010-06-01;OTRO;0243-2693677;;1;2010-12-14
11352;J002496860;4;0;2010-11-29;2010-12-14;17484;17484;1;FOTOCOPIADORA;;;;2072.00;;;;;;;;;80;BUENO;S;2010-12-14;NA;17484;;1;2010-12-14
11353;J307141786;1;0;2010-11-11;2010-11-26;992167;992167;14;MOBILIARIO DE OFICINA;;;;16273.60;;;;;;;;;100;EXCELENTE;S;2010-11-11;OFICIO;ULA/CC/CA/0011/2010;;1;2010-12-14
11354;J008683335;1;0;2008-10-17;2009-10-07;C.C.I.V.T.LAEE-013B/2008;I.V.T.V.U.LAEE-075-2008;20;CONTINUACION DE LAS OBRAS  EN LA AUTOPISTA SAN CRISTOBAL - LA FRIA  TRAMO IV  DISTRIBUIDOR COLON, PORG. 37+450 A 40+140, SECTOR  CAÃÂO DE GUERRA, MOVIMIENTO DE TIERRA ,  CONSTRUCCION DE OBRAS DE CONTENCION, ASFALTO  Y DRENAJE, MUNICIPIO AYACUCHO, ESTADO TACHIRA.;;;;23019793.81;;;;;;;;;27;DEFICIENTE;S;2008-09-12;OFICIO;C J-2030-2008;;1;2010-12-14
11355;J294895441;4;0;2010-06-29;2010-07-12;100729-100730-100780-100781-100782-100796-100806;100729-100730-100780-100781-100782-100796-100806;5;SUMINISTRO DE DESAYUNOS ALMUERZOS Y REFRIGERIOS;;;;65083.20;;;;;;;;;100;EXCELENTE;S;2010-06-16;OTRO;0243-2693677;;1;2010-12-14
11356;J312309431;3;0;2008-10-29;2008-10-29;LSDC-08-022;OC 55549;17;COMPLEMENTO DEL PROCESO LSDC-08-022 CORRESPONDIENTE A LA OC 53260 CABLE CONCENTRICO 600V;;;;2725.50;;;;;;;;;96;EXCELENTE;S;2010-06-03;OFICIO;EVAL-ALM-2010-00001;;1;2010-12-14
11357;J294895441;4;0;2010-07-13;2010-07-16;100810-100816-100817-100841-100843-100844-100846;100810-100816-100817-100841-100843-100844-100846;5;SUMINISTROS DE DESAYUNOS, ALÃÂMUERZON Y REFRIGERIOS.;;;;64237.60;;;;;;;;;100;EXCELENTE;S;2010-07-12;OTRO;0243-2693677;;1;2010-12-14
11358;J294895441;4;0;2010-07-19;2010-07-21;100848-100864-100867-100868-100869-100871-100872;100848-100864-100867-100868-100869-100871-100872;5;SUMINISTRO DE DESAYUNO ALMUERZOS Y REFRIGERIOS.;;;;116760.00;;;;;;;;;100;EXCELENTE;S;2010-07-12;OTRO;0243-2693677;;1;2010-12-14
11359;J317151984;4;0;2010-08-06;2010-11-29;CP-CEMALARA-0007-2010;CP-CEMALARA-0007-2010;13;ADQUISICION DE CAUCHOS PARA EL PARQUE AUTOMOTOR DEL ESTADO LARA;;;;235511.22;;;;;;;;;100;EXCELENTE;S;2010-07-19;FAX;0251-7175430;;1;2010-12-14
11360;J294895441;4;0;2010-09-24;2010-10-11;101040-101041-101043-101070-101085-101086;101040-101041-101043-101070-101085-101086;5;"SUMINISTRO DE DESAYUNOS ALMUERZOS Y REFRIGERIOS
";;;;16212.00;;;;;;;;;100;EXCELENTE;S;2010-07-15;OTRO;0243-2693677;;1;2010-12-14
11361;J294895441;4;0;2010-10-25;2010-11-05;101142-101143-101150-101168-101169-101172-101173;101142-101143-101150-101168-101169-101172-101173;5;SUMINISTROS DE DESAYUNO,ALMUERZOS Y REFRIGERIOS;;;;8237.60;;;;;;;;;100;EXCELENTE;S;2011-10-20;OTRO;0243-2693677;;1;2010-12-14
11362;J303088880;5;0;2010-11-15;2010-11-25;OC032477;OC032477;21;ADQUISICION DE JAMON ENDIABLADO PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;322560.00;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0212-9598858;;1;2010-12-14
11363;J310670064;5;0;2010-05-01;2010-05-31;OC009029;OC009029;11;AVENA EN HOJUELAS PARA LA RED COMERCIAL DE MERCAL FALCON;;;;154828.80;;;;;;;;;80;BUENO;S;2010-04-07;OTRO;PERSONALMENTE;;1;2010-12-14
11364;J294895441;4;0;2010-11-09;2010-11-22;101175-101176-101177-101177-101209-101212;101175-101176-101177-101177-101209-101212;5;SUMINISTRO DE DESAYUNO,ALMUERZOS Y REFRIGERIOS;;;;22064.00;;;;;;;;;100;EXCELENTE;S;2011-10-28;OTRO;0243-2693677;;1;2010-12-14
11365;J001708936;1;0;2008-10-30;2009-07-13;CAOT-08-022;55613-4500194536;17;ADQUISICION DE PRENSA HIDRAULICA CON BATERIA 11 TONELADAS DE COMPRESION;;;;183883.00;;;;;;;;;80;BUENO;S;2010-09-21;OFICIO;EVAL-ALM-2010-00003;;1;2010-12-14
11366;J311037438;5;0;2010-11-08;2010-11-25;OC031874;OC031874;21;ADQUISICION DE ATOL MAICENA Y DE FORORO PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;11225.09;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0251-2666793;;1;2010-12-14
11367;J313650773;5;0;2010-11-08;2010-11-25;OC031926;OC031926;21;ADQUISICION DE GRANOLA PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;12480.00;;;;;;;;;80;BUENO;S;2010-11-08;OTRO;0272-2366505;;1;2010-12-14
11368;J306427082;5;0;2010-05-01;2010-05-31;OC008374;OC008374;11;ATUN EN ACEITE PARA LA RED COMERCIAL DE MERCAL FALCON;;;;267079.68;;;;;;;;;80;BUENO;S;2010-03-29;OTRO;PERSONALMENTE;;1;2010-12-14
11369;J305587663;5;0;2010-11-04;2010-11-05;OC032394;OC032394;21;ADQUISICION DE GELATINA  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;3091.20;;;;;;;;;80;BUENO;S;2010-11-04;OTRO;0271-2210974;;1;2010-12-14
11370;J305587663;5;0;2010-11-04;2010-11-05;OC032394;OC032394;21;ADQUISICION DE GELATINA PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;3091.20;;;;;;;;;80;BUENO;S;2010-11-04;OTRO;0271-2210974;;1;2010-12-14
11371;J001708936;1;0;2009-08-07;2010-01-13;CADC-09-011;4500202713;17;ADQUISICION DE CAJA PARA MEDIDOR TRIFASICO;;;;3986080.00;;;;;;;;;80;BUENO;S;2010-09-21;OFICIO;EVAL-ALM-2010-00003;;1;2010-12-14
11372;J308802530;5;0;2010-11-15;2010-11-25;OC032469;OC032469;21;ADQUISICION DE SARDINAS  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;279552.00;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0212-7820958;;1;2010-12-14
11373;J308802530;5;0;2010-05-18;2010-05-31;OC014019;OC014019;11;SARDINAS EN ACEITE, TOMATE Y PICANTE PARA LA RED COMERCIAL DE MERCAL FALCON;;;;150528.00;;;;;;;;;80;BUENO;S;2010-05-26;OTRO;PERSONALMENTE;;1;2010-12-14
11374;J075893867;5;0;2010-11-15;2010-11-25;OC032474;OC032474;21;ADQUISICION DE MAYONESA  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;168215.04;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0241-0241-8780391;;1;2010-12-14
11375;J300106039;5;0;2010-08-27;2010-08-31;OC024422;OC024422;19;CARNES PROCESADAS Y PREPARADAS CONGELADO;;;;67704.00;;;;;;;;;93;EXCELENTE;S;2010-08-27;EMAIL;hernan_eduardos@hotmail.com;;1;2010-12-14
11376;J308802530;5;0;2010-05-18;2010-05-31;OC014015;OC014015;11;SARDINAS EN ACEITE, TOMATE Y PICANTE PARA LA RED COMERCIAL DE MERCAL FALCON;;;;301056.00;;;;;;;;;80;BUENO;S;2010-05-26;OTRO;PERSONALMENTE;;1;2010-12-14
11377;J001626867;5;0;2010-11-15;2010-11-25;OC032493;OC032493;21;ADQUISICION DE PASTA Y SALSA DE TOMATE  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;230025.60;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0212-210-00-00;;1;2010-12-14
11378;J002095695;5;0;2010-05-12;2010-05-30;OC014181;OC014181;11;MOSTAZA, VINAGRE Y SALSA DE TOMATE PARA LA RED COMERCIAL DE MERCAL FALCON;;;;246489.60;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2392311410;;1;2010-12-14
11379;J001708936;1;0;2009-01-05;2010-04-12;CAAF-09-036;4500205180;17;ADQUISICION DE EQUIPOS DE MANIOBRAS;;;;897288.00;;;;;;;;;80;BUENO;S;2010-09-21;OFICIO;EVAL-ALM-2010-00003;;1;2010-12-14
11380;J002095695;5;0;2010-05-19;2010-05-31;OC014175;OC014175;11;MOSTAZA, VINAGRE Y SALSA DE TOMATE PARA LA RED COMERCIAL DE MERCAL FALCON;;;;246489.60;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2392311410;;1;2010-12-14
11381;J296500312;5;0;2010-02-09;2010-02-13;OC003444;OC003444;18;"ADQUISICION DE FRUTAS, VERDURAS Y GRANOS BASICOS PARA LA RED SOCIAL
";;;;63628.00;;;;;;;;;74;BUENO;S;2010-02-09;EMAIL;coopgarka.2008@gmail.com;;1;2010-12-14
11382;J310438951;5;0;2010-05-19;2010-05-31;OC014179;OC014179;11;JUGOS UHT PARA LA RED COMERCIAL DE MERCAL FALCON;;;;75240.00;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2129434259;;1;2010-12-14
11383;J001626867;5;0;2010-11-15;2010-11-25;OC032500;OC032500;21;ADQUISICION DE  GUIZANTES Y SALASA PARA PASTAS  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;168161.28;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0212-210-00-00;;1;2010-12-14
11384;J306041729;5;0;2010-03-01;2010-03-13;OC003448;OC003448;18;"ADQUISICION DE SARDINAS PARA LA RED COMERCIAL
";;;;124800.00;;;;;;;;;69;REGULAR;S;2010-03-01;EMAIL;grelarca@hotmail.com;;1;2010-12-14
11385;J309653920;5;0;2010-11-15;2010-11-25;OC032507;OC032507;21;ADQUISICION DE HELADOS CHUPY OLAICE PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;2150.40;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0241-8593674;;1;2010-12-14
11386;J306172637;5;0;2010-08-02;2010-08-03;OC022558;OC022558;19;COMPRA DE HORTALIZAS;;;;94000.00;;;;;;;;;85;MUY BUENO;S;2010-08-02;OTRO;PERSONAL;;1;2010-12-14
11387;J294615341;4;0;2009-10-08;2009-10-09;CPOT-09-025;4500205275;17;ADQUISICION DE TAMBORES DE REFRIGERACION;;;;231000.00;;;;;;;;;86;MUY BUENO;S;2010-10-21;OFICIO;EVAL-ALM-2010-00005;;1;2010-12-14
11388;J297888837;5;0;2010-02-09;2010-02-27;OC003449;OC003449;18;"ADQUISICION DE SARDINAS PARA LA RED COMERCIAL
";;;;120000.00;;;;;;;;;69;REGULAR;S;2010-02-09;EMAIL;ojorjmbm@yahoo.com;;1;2010-12-14
11389;J312941944;5;0;2010-08-02;2010-08-03;OC022559;OC022559;19;COMPRA DE HORTALIZAS;;;;94000.00;;;;;;;;;79;BUENO;S;2010-08-02;OTRO;PERSONAL;;1;2010-12-14
11390;V101053101;5;0;2010-11-15;2010-11-25;OC032517;OC032517;21;ADQUISICION DE PANELA PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;72000.00;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0414-751-22-44;;1;2010-12-14
11391;J297888837;5;0;2010-03-01;2010-03-13;OC003451;OC003451;18;"ADQUISICION DE SARDINAS PARA LA RED COMERCIAL
";;;;120000.00;;;;;;;;;75;BUENO;S;2010-03-01;EMAIL;ojorjmbm@yahoo.com;;1;2010-12-14
11392;J310438951;5;0;2010-05-01;2010-05-31;OC008765;OC008765;11;JUGOS UHT PARA LA RED COMERCIAL DE MERCAL FALCON;;;;188100.00;;;;;;;;;80;BUENO;S;2010-04-29;FAX;2129434259;;1;2010-12-14
11393;J309653920;5;0;2010-08-23;2010-08-30;OC024092;OC024092;19;POSTRES Y DECORACIONES DE POSTRES;;;;107520.00;;;;;;;;;84;MUY BUENO;S;2010-08-23;EMAIL;Latinven_3@yahoo.com.mx;;1;2010-12-14
11394;J312545720;5;0;2010-02-09;2010-02-27;OC003452;OC003452;18;"ADQUISICION DE PAPELON GRANULADO PARA LA RED COMERCIAL
";;;;103200.00;;;;;;;;;75;BUENO;S;2010-02-09;EMAIL;la_gonzalera@hotmail.com;;1;2010-12-14
11395;J308787302;4;0;2008-10-30;2008-11-12;CPOT-08-043;55606;17;ADQUISICION DE MATERIAL DE PREENSAMBLADO;;;;229360.00;;;;;;;;;86;MUY BUENO;S;2010-09-29;OFICIO;EVAL-ALM-2010-00004;;1;2010-12-14
11396;J310438951;5;0;2010-05-19;2010-05-31;OC014178;OC014178;11;JUGOS UHT PARA LA RED COMERCIAL DE MERCAL FALCON;;;;75240.00;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2129434259;;1;2010-12-14
11397;J000598800;4;0;2010-11-23;2010-12-14;17499;17499;1;BOLETOS AEREOS;;;;3030.28;;;;;;;;;80;BUENO;S;2010-12-14;NA;17499;;1;2010-12-14
11398;J300106039;5;0;2010-11-15;2010-11-25;OC032538;OC032538;21;ADQUISICION DE FIAMBRE BOLOGNA DE POLLO CHORIZO PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;86688.00;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0291-6526850;;1;2010-12-14
11399;J308787302;1;0;2008-10-02;2010-03-10;CAOT-08-021;55402-4500195648;17;ADQUSICION DE POSTES Y HERRAJES;;;;1252090.40;;;;;;;;;54;REGULAR;S;2010-09-29;OFICIO;EVAL-ALM-2010-00004;;1;2010-12-14
11400;J294150594;5;0;2009-03-02;2010-10-10;INV-CD-008-09;INV-CD-008-09;8;SERVICIO DE TRANSPORTE DE CARGA LIVIANA Y PESADA PARA LA INDUSTRIA VENEZOLANA ENDOGENA DE PAPEL, INVEPAL,S.A.;;;;365903.29;;;;;;;;;76;BUENO;S;2010-11-12;OFICIO;.;;1;2010-12-14
11401;J310438951;5;0;2010-05-19;2010-05-31;OC014174;OC014174;11;MALTA BOTELLA PARA LA RED COMERCIAL DE MERCAL FALCON;;;;79749.12;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2129434259;;1;2010-12-14
11402;J312545720;5;0;2010-03-01;2010-03-13;OC003453;OC003453;18;"ADQUISICION DE PAPELON GRANULADO PARA LA RED COMERCIAL
";;;;103200.00;;;;;;;;;75;BUENO;S;2010-03-01;EMAIL;la_gonzalera@hotmail.com;;1;2010-12-14
11403;J304649681;5;0;2010-11-29;2010-12-10;OC033915;OC033915;21;ADQUISICION DE BEBIDA ALIMENTICIA PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;324979.20;;;;;;;;;80;BUENO;S;2010-11-29;OTRO;0212-0212-9936244;;1;2010-12-14
11404;J310438951;5;0;2010-11-15;2010-11-25;OC032732;OC032732;21;ADQUISICION DE  HOJUELAS DE MAIZ, MALTA BOTELLA Y JUGOS UHT  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;249276.00;;;;;;;;;80;BUENO;S;2010-11-15;OTRO;0264-2416060;;1;2010-12-14
11405;J310438951;5;0;2010-05-19;2010-05-31;OC014176;OC014176;11;MALTA DE BOTELLA PARA LA RED COMERCIAL DE MERCAL FALCON;;;;79749.12;;;;;;;;;80;BUENO;S;2010-05-19;FAX;2129434259;;1;2010-12-14
11406;J308935620;5;0;2010-02-09;2010-02-27;OC003455;OC003455;18;"ADQUISICION DE JUREL PARA LA RED COMERCIAL
";;;;128755.00;;;;;;;;;87;MUY BUENO;S;2010-02-09;EMAIL;pronutrica@gmail.com;;1;2010-12-14
11407;J303853552;5;0;2010-08-23;2010-08-30;OC024091;OC024091;19;BEBIDAS SIN ALCOHOL;;;;29971.00;;;;;;;;;93;EXCELENTE;S;2010-08-23;EMAIL;jugolisto@hotmail.com;;1;2010-12-14
11408;J316099440;5;0;2010-05-03;2010-05-31;OC012912;OC012912;11;PLATANOS TIPO A PARA LA RED COMERCIAL DE MERCAL FALCON;;;;48000.00;;;;;;;;;80;BUENO;S;2010-05-03;EMAIL;rober_plas@hotmail.com;;1;2010-12-14
11409;J311037438;5;0;2010-11-29;2010-12-10;OC033638;OC033638;21;ADQUISICION DE ATOL  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;22450.16;;;;;;;;;80;BUENO;S;2010-11-29;OTRO;0251-2666793;;1;2010-12-14
11410;J308935620;5;0;2010-03-01;2010-03-13;OC003456;OC003456;18;"ADQUISICION DE JUREL PARA LA RED COMERCIAL
";;;;128755.00;;;;;;;;;87;MUY BUENO;S;2010-03-01;EMAIL;pronutrica@gmail.com;;1;2010-12-14
11411;J313088650;5;0;2010-11-10;2010-11-23;OC032735;OC032735;21;ADQUISICION DE CHOCOLATE PARA TAZA Y  EN POLVO PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;81787.20;;;;;;;;;80;BUENO;S;2010-11-10;OTRO;0275-8820082;;1;2010-12-14
11412;J312941944;5;0;2010-08-23;2010-08-24;OC024043;OC024043;19;COMPRA DE HORTALIZAS;;;;94000.00;;;;;;;;;72;BUENO;S;2010-08-23;EMAIL;disfruviad@hotmail.com;;1;2010-12-14
11413;J306172637;5;0;2010-08-23;2010-08-24;OC024040;OC024040;19;HORTALIZAS;;;;94000.00;;;;;;;;;95;EXCELENTE;S;2010-08-23;OTRO;PERSONAL;;1;2010-12-14
11414;V100311050;5;0;2010-11-10;2010-11-25;OC032764;OC032764;21;ADQUISICION DE FORORO  PARA LA RED COMERCIAL DEL ESTADO TRUJILLO;;;;114000.00;;;;;;;;;80;BUENO;S;2010-11-10;OTRO;0271-4168883;;1;2010-12-14
